일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2018,21.2,29.5,9.7,166.5,265.87
2018,14.5,24.8,3.9,260.6,360.28
2019,26.4,35.0,17.0,94.0,404.13
2019,22.7,30.8,11.5,285.6,305.76
2019,16.6,27.7,4.2,183.1,373.16
2020,27.6,34.3,21.7,253.1,527.54
2020,21.3,30.5,12.1,221.0,421.79
2020,15.3,26.9,5.0,24.7,443.39
2021,26.3,35.2,18.8,269.9,523.99
2021,22.9,31.4,14.0,105.6,380.61
2021,17.0,30.4,1.3,21.4,448.25
2000,25.5,34.1,18.2,432.5,610.95
2000,19.7,30.5,8.2,285.0,390.26
2000,14.9,26.0,2.3,22.5,407.565
2001,24.6,33.0,15.3,106.5,581.725
2001,20.4,30.1,9.3,38.0,560.275
2001,15.7,26.2,4.6,75.5,397.935
2002,23.7,32.0,18.2,809.0,413.98
2002,19.7,31.7,9.1,115.0,507.255
2002,13.1,27.1,-1.7,46.0,402.01
2003,23.8,32.0,14.5,268.0,435.22
2003,21.3,31.7,9.0,191.0,462.58
2003,13.4,26.6,1.7,36.0,456.095
2004,25.3,34.5,15.6,516.5,584.435
2004,21.5,30.1,11.6,432.5,417.64
2004,14.3,26.6,0.6,6.5,487.16
2005,25.1,33.7,16.7,327.5,502.63
2005,22.6,33.0,12.6,97.5,410.455
2005,14.8,30.5,1.7,12.5,409.795
2006,26.5,35.5,20.5,208.5,610.535
2006,19.4,29.6,9.6,83.0,459.485
2006,16.7,29.0,4.3,34.5,448.92
2007,26.1,34.0,20.3,577.0,522.71
2007,21.8,29.6,14.8,530.5,369.425
2007,15.3,27.6,2.5,90.0,425.96
2008,25.4,32.9,16.8,127.2,595.97
2008,22.2,32.1,6.4,42.5,458.0
2008,16.3,28.6,4.9,35.5,413.49
