일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2016,21.9,29.2,14.3,78.6,559.2
2016,26.1,34.3,19.2,174.6,594.35
2017,17.9,30.7,8.4,35.5,720.95
2017,21.4,30.8,11.1,31.0,663.68
2017,27.1,34.8,21.8,228.3,484.84
2018,17.7,29.2,7.1,84.6,568.03
2018,22.1,33.3,12.7,151.2,621.39
2018,27.2,35.7,20.0,123.3,694.71
2019,17.3,30.0,3.2,70.1,713.06
2019,20.7,31.7,11.6,79.7,597.34
2019,25.2,34.5,18.5,147.7,521.75
2020,17.3,27.2,8.0,125.7,604.47
2020,22.2,33.3,11.8,180.3,569.49
2020,22.9,30.3,17.0,531.4,405.16
2021,17.0,29.1,4.6,91.1,611.44
2021,22.3,32.1,14.6,153.4,638.32
2021,26.6,35.5,19.6,195.4,593.36
2000,16.8,34.7,2.4,47.5,592.87
2000,21.5,32.8,10.5,210.0,504.945
2000,25.5,33.6,17.4,445.0,569.42
2001,18.0,31.0,4.5,23.5,598.95
2001,21.6,34.0,8.0,414.0,454.505
2001,25.6,35.2,17.5,261.0,523.39
2002,17.0,29.2,7.0,120.0,503.965
2002,21.1,32.9,9.6,128.5,639.105
2002,24.5,34.7,17.1,236.5,442.51
2003,17.6,28.7,4.4,205.7,559.87
2003,20.6,29.5,9.8,160.2,535.505
2003,22.3,31.7,16.2,494.3,351.495
2004,17.3,31.2,3.7,118.7,540.865
2004,21.5,33.4,8.0,225.7,535.64
2004,25.2,36.0,18.2,356.6,520.27
2005,17.0,29.7,3.9,88.5,667.35
2005,22.6,34.0,12.6,182.5,547.025
2005,25.2,36.0,18.5,331.5,504.255
2006,17.6,31.6,6.0,262.5,504.06
2006,21.8,33.7,12.1,269.3,518.87
2006,24.1,34.2,18.5,544.8,383.97
2007,17.8,30.7,5.6,113.7,633.84
2007,22.0,32.4,13.6,46.6,488.58
2007,24.5,34.9,17.5,215.9,497.005
2008,17.3,32.8,3.0,135.5,599.21
2008,20.9,32.1,10.2,265.9,469.56
2008,26.4,36.0,19.5,200.2,492.42
2009,17.8,31.3,4.3,150.0,677.86
2009,21.8,33.4,9.8,176.0,580.79
2009,24.1,32.2,16.8,828.8,486.44
2010,17.4,31.8,1.7,150.5,624.28
2010,22.6,33.4,11.7,43.2,586.39
2010,25.4,33.5,18.9,424.2,513.16
2011,18.0,29.9,5.2,146.2,577.72
2011,22.7,33.2,13.8,228.3,535.155
2011,25.9,35.3,17.4,427.0,514.075
2012,18.8,32.6,8.0,53.2,646.225
2012,22.4,32.0,14.5,52.0,540.05
2012,25.4,29.4,20.1,0.1,488.09
2010,17.2,29.0,3.7,269.0,619.14
2010,22.6,31.0,12.9,83.1,590.0
2010,25.6,32.5,20.7,256.9,467.27
2011,17.5,27.4,6.4,145.6,576.86
2011,22.6,30.5,15.8,236.6,539.66
2011,26.2,35.7,19.5,426.0,521.96
2012,19.0,30.1,9.9,59.1,646.48
2012,22.5,29.1,15.8,53.5,533.4
2012,25.9,34.1,20.3,267.3,506.28
2013,18.1,31.4,4.4,295.0,676.33
2013,23.0,31.0,15.7,113.4,537.15
2013,26.9,33.5,22.3,183.3,554.67
2014,18.2,32.2,3.5,158.6,742.58
2014,22.4,30.3,16.8,107.4,526.95
2014,24.9,34.1,19.1,214.5,478.13
2015,18.9,31.6,5.5,154.0,710.21
2015,21.7,30.9,13.1,91.7,505.83
2015,24.9,33.8,17.6,179.4,529.61
2016,18.8,31.7,6.8,132.5,511.1
2016,22.5,30.3,15.1,138.9,401.49
2016,25.9,35.1,20.3,217.8,467.52
2017,18.8,33.0,7.7,27.8,533.25
2017,22.0,31.9,12.9,95.1,478.52
2017,27.0,35.5,19.8,143.9,397.21
2018,18.2,28.8,4.7,101.4,348.86
2018,22.7,33.1,14.0,273.5,367.3
2018,27.2,35.8,18.6,89.5,411.65
2019,18.2,31.2,4.4,165.1,438.79
2019,21.6,31.5,13.4,271.2,375.57
2019,24.7,32.6,19.2,251.0,312.54
2020,18.1,27.9,6.7,194.9,589.08
2020,23.3,32.1,12.5,417.8,592.48
2020,23.5,31.4,18.6,405.7,378.37
2021,17.9,28.0,4.4,144.9,627.4
2021,22.9,31.3,13.2,119.4,652.94
2021,26.6,33.2,18.8,525.1,615.47
2010,16.9,29.8,2.7,156.3,658.32
2010,21.9,30.6,12.2,80.6,594.97
2010,25.1,31.7,19.9,225.2,515.68
2011,17.4,28.8,6.0,114.3,686.25
2011,22.0,30.3,15.0,227.5,595.93
2011,25.6,35.0,17.9,346.2,577.53
2012,18.5,28.7,9.5,41.8,396.7
2012,22.1,30.3,15.1,58.9,276.7
2012,25.4,33.8,19.1,259.8,249.0
2013,17.6,30.6,4.9,197.4,465.34
2013,22.4,30.1,14.3,85.0,316.53
2013,26.3,32.6,21.2,193.7,284.19
2014,17.7,30.7,3.3,149.1,956.35
2014,21.8,29.8,15.7,81.5,557.86
2014,24.4,33.3,18.2,250.1,450.09
2015,18.3,31.4,4.7,121.6,550.33
2015,21.1,31.2,11.9,125.8,350.84
2015,24.4,33.0,15.2,203.0,340.57
2016,18.5,29.9,7.1,159.6,400.77
2016,22.1,30.3,13.7,142.1,266.56
2016,25.8,34.7,19.4,220.9,330.69
2017,18.4,32.8,7.2,17.1,559.6
2017,21.7,33.0,11.5,62.0,457.48
2017,26.75,34.1,20.0,182.1,232.35
2018,18.3,28.2,5.6,95.7,330.28
2018,22.6,32.1,13.9,252.3,303.49
2018,27.3,37.4,19.1,44.0,300.93
2019,18.1,30.5,3.9,137.0,597.71
2019,21.5,31.2,13.0,275.1,452.44
2019,24.7,32.9,18.3,247.4,331.92
2020,17.9,27.8,8.5,161.5,523.72
2020,22.7,31.4,11.9,332.1,553.8
