일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2014,21.7,30.9,13.9,147.6,441.66
2014,16.2,25.5,7.2,92.0,428.96
2014,10.3,20.6,0.0,60.0,305.58
2014,1.8,12.7,-7.3,14.0,296.35
2015,25.6,35.3,19.1,147.3,522.78
2015,20.9,29.4,13.8,105.1,464.0
2015,16.3,26.1,3.8,37.8,467.62
2015,11.9,22.8,-0.5,101.1,231.38
2015,5.7,15.9,-4.3,39.5,260.1
2016,27.1,36.3,17.3,147.0,513.41
2016,22.2,30.4,14.4,470.8,286.5
2016,17.3,30.0,6.8,298.1,283.91
2016,9.7,21.0,-1.0,29.4,255.21
2016,5.1,18.1,-3.9,108.0,245.23
2017,26.9,37.2,17.8,186.1,473.69
2017,21.8,29.7,10.9,148.7,419.39
2017,17.0,29.0,3.2,64.0,312.65
2017,9.4,23.0,-1.6,0.0,306.83
2017,1.9,13.6,-7.2,14.0,263.3
2018,27.7,36.9,18.8,310.5,322.23
2018,21.3,30.0,11.3,221.0,211.8
2018,14.9,26.4,4.9,213.0,261.43
2018,9.9,21.5,-0.9,27.4,190.8
2018,3.5,17.7,-8.6,31.5,167.0
2019,26.4,34.9,17.7,120.0,310.71
2019,22.2,33.0,12.8,333.5,222.58
2019,15.5,27.1,2.9,190.3,316.85
2019,8.8,20.6,-2.8,40.5,271.74
2019,2.7,15.7,-6.8,41.1,239.46
2020,28.7,36.9,23.9,233.8,539.3
2020,22.1,31.2,12.6,473.8,404.07
2020,16.6,27.9,6.8,19.4,454.37
2020,11.6,24.6,0.2,71.2,315.26
2020,3.7,14.3,-7.7,9.5,305.68
2021,26.8,37.4,20.7,295.0,478.25
2021,23.2,31.6,17.0,112.5,351.84
2021,17.8,31.1,3.8,47.0,425.91
2021,11.0,22.2,0.8,68.2,325.27
2021,4.9,18.0,-8.6,2.9,312.84
2009,25.2,33.4,18.5,24.5,453.11
2009,22.7,32.0,15.3,17.0,440.28
2009,17.5,28.2,7.1,50.0,446.06
2009,9.9,24.1,-1.3,41.0,251.13
2009,4.1,17.5,-5.4,15.9,279.5
2010,28.6,36.0,23.6,210.4,507.77
2010,23.9,35.0,11.9,237.6,428.58
2010,17.8,27.6,4.2,37.5,388.53
2010,9.2,20.4,-1.5,15.5,328.41
2010,4.2,18.9,-7.0,32.0,259.51
2011,26.4,33.8,18.9,180.8,411.34
2011,23.0,35.3,10.7,76.0,420.28
2011,16.6,27.9,3.1,107.5,393.0
2011,13.3,25.3,-0.4,118.8,238.65
2011,3.9,13.8,-6.8,6.5,280.49
2012,27.7,35.4,21.2,219.2,491.6
2012,21.9,30.6,11.3,411.6,436.81
2012,16.3,26.3,6.5,54.0,406.85
2012,9.2,19.0,-1.0,64.0,276.89
2012,1.9,13.2,-7.9,91.4,239.46
2013,28.7,38.1,21.3,96.6,636.4
2013,23.3,31.9,13.6,76.4,480.22
2013,18.0,28.2,5.4,90.4,408.84
2013,9.5,23.3,-1.8,52.7,347.33
2013,4.0,14.0,-4.3,7.8,299.09
2014,24.6,32.4,19.3,862.4,379.93
2014,22.3,31.2,14.0,134.3,463.69
2014,16.6,26.8,6.0,120.0,427.12
2014,10.8,22.2,-0.6,44.1,311.5
2014,2.4,13.9,-6.8,16.0,309.23
2015,26.3,37.4,19.4,139.3,529.27
2015,21.5,30.4,13.9,154.3,453.98
2015,16.7,27.7,4.0,45.5,479.81
2015,12.6,22.8,1.1,89.4,229.87
2015,6.4,17.1,-4.2,46.5,259.94
2016,27.9,37.5,16.9,123.7,423.0
2016,22.8,30.7,13.7,391.5,234.78
2016,18.0,29.8,7.4,354.0,216.06
2016,10.3,21.3,-1.1,35.3,198.08
2016,5.8,18.4,-3.4,109.8,193.76
2017,27.5,38.7,16.5,46.4,368.58
2017,22.3,31.6,10.1,178.1,324.27
2017,17.8,30.5,2.3,67.3,253.54
2017,9.7,24.2,-2.3,0.0,246.61
2017,2.2,13.3,-8.5,16.9,208.66
2018,28.3,39.1,18.5,249.3,220.88
2018,22.1,31.6,10.5,173.1,206.95
2018,15.5,27.6,4.6,219.7,259.48
2018,10.2,22.7,-1.8,59.0,194.34
2018,4.4,19.3,-6.9,26.0,168.36
2019,27.4,36.9,18.2,152.3,307.71
2019,23.5,34.2,11.7,191.8,229.18
2019,17.8,29.4,4.8,175.9,244.66
2019,11.3,24.6,-1.3,31.7,195.02
2019,5.2,18.0,-3.4,27.6,174.1
2020,27.9,37.8,23.3,270.4,549.95
2020,21.8,31.0,12.1,452.0,416.03
2020,16.3,28.1,5.7,27.5,443.86
2020,11.2,24.5,-0.1,74.8,319.49
2020,3.1,13.8,-8.2,7.0,316.59
2021,26.6,37.8,20.8,453.4,478.64
2021,23.1,31.3,16.1,171.1,366.93
2021,17.6,30.4,4.0,18.6,433.23
2021,10.5,22.1,-0.2,65.3,325.83
2021,4.4,17.4,-7.9,3.2,302.45
2010,27.3,35.1,21.7,249.8,500.95
2010,22.2,33.3,8.1,205.7,454.69
2010,15.1,27.6,-1.4,59.8,410.65
2010,5.9,20.9,-5.4,0.5,332.95
2010,1.0,17.4,-10.7,17.4,278.36
2011,25.2,33.4,18.4,256.0,411.63
2011,21.4,33.6,8.4,30.3,470.74
2011,13.8,26.8,-0.6,93.5,415.99
2011,10.9,25.1,-3.5,130.9,254.94
2011,0.9,13.4,-10.5,5.0,302.08
2012,25.4,34.9,17.8,313.1,478.97
2012,19.4,30.2,7.7,339.1,461.2
2012,13.4,26.2,1.6,54.1,456.68
2012,6.2,18.9,-5.3,55.0,313.95
2012,-0.9,13.3,-11.9,69.1,272.17
2013,26.4,35.4,17.9,150.5,609.2
2013,20.1,30.1,8.7,57.0,470.77
2013,14.3,27.4,0.5,82.6,411.37
2013,5.8,21.2,-6.3,42.8,325.27
2013,0.4,12.8,-11.1,2.0,299.63
2014,22.9,32.0,13.6,584.1,346.76
2014,19.8,31.6,10.0,95.2,434.68
2014,13.3,25.6,1.2,106.5,400.05
2014,7.1,19.0,-5.1,60.8,291.59
2014,-0.6,12.1,-9.9,12.5,297.07
2015,23.9,34.7,17.1,123.5,527.34
2015,18.8,28.7,9.0,116.6,463.15
2015,13.1,25.8,-2.0,45.5,457.34
2015,10.3,22.6,-1.4,100.7,224.67
2015,3.9,15.3,-8.6,43.1,252.92
2016,25.8,37.0,14.0,74.9,623.67
2016,20.4,30.2,10.2,413.7,332.42
2016,15.1,27.9,3.0,148.6,301.17
2016,7.8,21.6,-4.1,20.6,289.53
2016,2.9,19.5,-8.7,74.5,279.07
2017,26.1,37.6,13.9,197.1,564.48
2017,20.2,30.2,7.0,103.5,480.57
2017,15.7,29.5,-1.1,80.8,356.26
2017,7.1,23.2,-6.1,0.0,352.35
2017,-0.1,14.3,-12.2,13.1,314.79
2018,27.0,37.8,16.3,440.5,556.97
2018,20.6,30.5,9.8,143.8,393.06
2018,13.0,26.7,1.6,198.3,430.06
2018,7.4,21.3,-3.2,25.4,299.02
2018,2.0,17.3,-11.0,24.5,271.54
2019,26.4,36.1,15.8,57.7,545.13
2019,21.9,31.8,10.9,266.5,385.21
2019,15.9,28.8,1.9,263.5,398.79
2019,9.1,23.3,-3.7,20.2,313.41
2019,2.8,17.3,-9.1,32.5,281.6
2020,27.7,36.5,22.2,346.6,487.45
2020,20.7,30.1,10.0,317.8,377.09
2020,14.3,27.0,1.6,23.5,464.89
2020,8.9,24.3,-4.3,24.8,316.97
2020,0.7,13.9,-11.3,9.2,308.93
2021,26.3,38.3,20.0,207.1,513.0
2021,21.8,30.8,13.8,94.3,369.25
2021,15.6,31.0,-0.7,57.3,432.93
2021,8.0,22.7,-5.0,43.2,323.96
