일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2018,18.7,32.2,6.3,105.1,552.3
2018,23.3,35.2,12.8,76.9,536.39
2018,27.3,38.0,15.7,131.3,581.93
2018,27.5,38.5,16.6,342.8,505.79
2018,20.0,29.6,8.0,133.8,343.26
2019,19.6,33.2,4.4,46.3,681.24
2019,22.0,33.4,12.5,109.5,567.97
2019,24.8,33.7,15.5,221.2,492.74
2019,26.1,35.2,17.2,106.7,524.4
2019,21.1,31.2,11.3,159.5,334.03
2020,18.4,31.8,7.4,106.5,633.12
2020,23.6,35.0,14.1,192.2,634.15
2020,22.4,31.9,16.7,466.7,407.68
2020,26.6,33.9,20.2,428.6,486.84
2020,19.8,29.0,9.3,147.3,395.94
2021,16.7,29.8,4.6,166.5,577.87
2021,22.5,32.0,12.1,57.0,574.11
2021,26.2,34.7,19.0,216.1,623.9
2021,24.4,34.5,18.8,324.9,0.94
2021,20.6,29.4,13.3,188.8,379.36
2000,18.7,33.5,9.9,36.8,574.32
2000,21.9,34.9,13.0,82.0,510.06
2000,26.5,35.8,19.2,161.1,534.06
2000,26.1,35.4,21.0,141.4,449.39
2000,20.9,33.9,13.5,238.9,341.38
2001,19.7,32.5,10.0,85.4,527.52
2001,22.6,34.3,15.1,316.4,448.62
2001,27.2,37.5,18.9,74.4,568.43
2001,26.3,35.7,18.8,74.5,480.97
2001,22.4,30.9,13.5,225.3,406.82
2002,17.1,29.7,9.8,91.6,575.51
2002,21.6,33.7,12.8,27.4,628.48
2002,24.7,35.4,18.0,154.2,480.77
2002,24.2,34.4,17.2,535.1,409.1
2002,20.8,32.0,14.0,97.8,414.4
2003,16.5,28.4,5.6,272.1,552.39
2003,21.6,30.8,12.4,259.0,526.11
2003,21.9,30.6,18.1,560.6,336.82
2003,24.8,35.3,18.2,238.0,356.97
2003,22.1,32.8,13.0,273.0,309.28
2004,19.0,33.4,11.5,82.7,503.81
2004,22.0,33.1,13.4,207.5,535.84
2004,26.7,37.6,19.8,165.2,502.78
2004,25.5,37.2,18.2,427.7,415.42
2004,22.0,31.3,14.6,245.9,346.92
2005,17.6,31.0,9.9,44.0,627.2
2005,23.7,37.7,12.7,101.5,568.8
2005,25.8,35.9,18.6,130.5,469.86
2005,26.4,35.4,19.6,309.0,477.98
2005,22.5,34.7,16.3,357.7,323.91
2006,17.4,31.2,8.9,136.0,488.08
2006,21.5,33.4,13.1,37.3,513.87
2006,23.3,36.2,17.9,576.8,325.51
2006,27.4,35.7,19.0,164.0,540.39
2006,21.1,30.8,14.3,126.0,397.41
2007,18.6,31.8,10.1,81.5,632.2
2007,21.4,31.7,13.8,158.9,551.53
2007,23.3,35.5,17.2,220.1,469.43
2007,27.0,36.0,17.8,107.1,510.75
2007,21.8,32.5,16.7,395.2,320.25
2008,18.0,29.7,9.3,124.2,629.32
2008,19.5,32.4,12.9,181.2,496.19
2008,26.4,35.6,18.5,78.1,606.31
2008,24.2,34.2,18.8,195.1,576.46
2008,21.6,31.3,10.5,56.2,445.07
2009,19.4,33.6,11.6,102.0,677.98
2009,23.0,35.3,15.5,101.6,594.6
2009,23.4,32.3,18.4,339.9,452.72
2009,24.8,33.8,20.7,62.6,502.25
2009,22.0,28.2,17.0,76.4,448.35
2010,18.2,31.0,8.6,123.2,627.88
2010,22.7,34.2,12.6,42.3,663.34
2010,26.4,34.9,19.4,148.5,569.38
2010,27.9,35.7,22.5,193.0,515.94
2010,22.9,33.3,13.0,133.0,443.21
2011,17.6,29.3,10.2,145.2,547.51
2011,22.8,34.6,14.6,171.4,594.71
2011,25.6,35.1,19.4,188.3,544.07
2011,25.8,33.9,19.3,97.2,441.31
2011,22.5,31.5,13.6,34.8,423.61
2012,19.0,31.4,12.0,34.6,611.64
2012,21.6,31.0,15.5,70.7,541.95
2012,26.5,36.8,19.6,209.8,542.89
2012,26.6,34.2,19.5,226.8,411.02
2012,21.5,30.4,13.4,353.4,444.12
2013,19.0,32.5,8.1,87.5,640.74
2013,22.1,34.0,15.7,60.3,549.38
2013,28.4,36.6,21.5,165.5,567.11
2013,28.8,37.6,21.5,85.0,513.17
2013,22.6,32.4,14.6,66.9,372.29
2014,20.0,34.2,9.1,20.4,625.57
2014,21.5,32.5,14.9,88.4,417.5
2014,25.9,36.0,19.2,90.0,494.52
2014,23.9,33.8,18.0,453.0,331.92
2014,21.9,31.5,14.8,116.8,397.81
2015,20.2,32.2,10.6,30.6,568.5
2015,21.1,31.8,12.7,102.5,421.85
2015,24.4,37.0,17.5,132.3,432.91
2015,26.0,37.5,19.5,143.6,441.09
2015,21.3,29.3,15.1,105.7,369.28
2016,19.8,31.0,10.9,39.4,558.03
2016,22.8,32.7,14.2,52.5,432.87
2016,25.9,36.5,18.6,113.2,437.94
2016,27.5,39.3,17.5,181.5,518.06
2016,22.4,32.0,17.0,522.3,255.0
2017,20.6,32.5,10.0,19.8,568.96
2017,21.9,34.5,13.9,12.8,556.2
2017,27.4,38.6,20.9,74.2,281.11
2017,26.1,35.5,18.2,209.0,293.7
2017,22.1,31.1,12.7,138.2,264.87
2018,18.7,32.6,9.9,71.6,552.3
2018,23.3,34.6,14.4,89.1,536.39
2018,27.3,37.2,17.6,164.1,581.93
2018,27.7,39.4,19.5,175.4,505.79
2018,21.9,30.6,13.5,160.0,343.26
2019,20.8,35.1,8.4,14.7,681.24
2019,21.6,32.4,14.6,190.1,567.97
2019,26.0,36.5,19.9,94.9,493.35
2019,27.0,36.1,21.0,231.7,524.4
2019,23.0,31.4,13.9,273.6,334.03
2020,18.9,31.0,10.1,41.7,612.03
2020,23.7,35.6,16.0,112.9,628.95
2020,22.6,33.5,16.2,346.1,374.77
2020,28.6,36.9,21.0,180.0,519.22
2020,21.6,30.9,13.6,246.7,381.74
2021,18.0,30.1,9.4,109.8,577.87
2021,22.2,32.1,15.4,36.6,574.11
2021,26.5,35.3,20.1,203.7,565.62
2021,25.9,35.2,20.4,449.9,412.74
2021,22.9,29.9,18.2,196.5,371.93
2000,15.5,33.0,0.7,93.5,586.195
2000,19.9,34.0,6.6,180.5,504.755
