일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2009,23.2,32.4,16.0,120.4,457.9
2009,20.3,27.7,14.5,65.9,474.79
2009,16.7,25.8,7.2,17.1,412.82
2009,8.9,21.9,-3.8,152.0,222.11
2010,25.4,37.0,19.7,148.1,392.61
2010,20.0,31.9,8.9,291.1,389.2
2010,14.8,25.4,3.1,70.3,359.74
2010,9.1,20.6,-1.0,6.9,327.5
2011,24.3,34.1,16.9,124.5,455.54
2011,19.9,29.0,10.6,231.0,413.33
2011,14.4,25.4,3.3,67.0,386.11
2011,11.3,20.5,-0.1,174.3,221.21
2012,24.8,33.1,17.5,233.6,376.94
2012,19.5,29.9,11.3,209.8,410.86
2012,15.4,25.5,5.0,14.5,396.14
2012,8.0,18.3,-0.4,18.9,263.84
2013,27.4,36.1,19.3,63.4,530.23
2013,20.3,28.4,10.7,181.7,363.33
2013,15.8,25.7,5.9,131.9,360.84
2013,8.7,20.9,-3.4,4.0,270.82
2014,22.8,32.4,14.9,382.4,388.58
2014,20.5,29.3,13.0,149.2,425.92
2014,15.5,26.9,6.4,154.7,353.93
2014,10.4,20.1,-1.3,97.2,255.25
2015,25.2,36.6,17.8,150.1,524.49
2015,20.3,28.4,13.5,133.0,454.56
2015,16.3,26.9,3.0,20.0,416.45
2015,11.0,21.0,0.8,259.0,175.34
2016,25.6,34.5,16.2,137.0,531.1
2016,21.0,31.3,14.3,105.6,340.44
2016,16.2,24.8,5.8,76.3,307.355
2016,10.1,22.1,-0.3,44.3,259.04
2017,24.4,32.4,16.9,402.4,421.9
2017,21.1,29.7,13.0,38.3,491.305
2017,15.3,24.9,6.2,124.8,337.55
