일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2020,24.0,34.9,12.4,180.2,619.47
2020,23.3,32.5,17.5,559.5,376.2
2021,18.3,30.5,3.2,102.7,609.45
2021,23.1,33.4,11.3,73.0,591.49
2021,26.9,35.8,19.4,389.9,595.07
2010,22.55,31.4,14.7,15.5,152.43
2010,25.0,34.5,19.1,354.8,488.42
2011,17.4,29.7,4.1,124.2,592.07
2011,22.4,32.9,12.3,272.8,574.14
2011,25.0,34.1,16.7,357.6,453.67
2012,18.4,31.3,6.7,25.4,642.31
2012,21.7,31.5,14.0,75.8,528.07
2012,25.6,35.2,16.7,263.0,546.8
2013,17.9,34.0,2.4,69.9,666.39
2013,22.7,32.7,12.4,50.9,566.76
2013,26.6,35.7,18.4,350.3,534.29
2014,17.8,35.1,2.2,29.0,761.32
2014,21.4,31.0,13.2,65.0,543.41
2014,25.0,36.6,16.3,189.8,512.43
2015,18.2,33.1,1.6,54.0,716.55
2015,20.9,30.8,9.1,103.3,509.61
2015,24.6,36.6,12.5,175.2,520.44
2016,18.1,31.1,4.7,70.1,674.8
2016,21.8,31.6,9.9,74.0,536.32
2016,25.6,35.4,17.9,211.0,576.29
2017,18.1,33.0,5.4,25.8,686.55
2017,21.9,35.0,8.1,28.0,672.21
2017,26.2,35.2,18.2,161.4,502.11
2018,18.0,31.3,5.2,105.0,596.7
2018,22.5,36.7,11.8,161.5,615.61
2018,26.5,37.8,16.3,202.1,624.47
2019,18.0,31.9,1.6,78.0,737.24
2019,21.4,33.3,9.9,137.0,636.28
2019,24.2,34.0,15.6,334.3,510.1
2020,18.0,29.7,3.6,62.7,652.88
2020,23.1,34.2,10.0,171.5,614.47
2020,22.6,31.5,15.0,605.8,384.7
2021,16.8,30.5,1.3,108.3,583.18
2021,22.1,33.0,9.9,112.7,617.09
2021,25.8,35.4,18.2,196.1,614.17
2000,16.9,34.1,3.4,46.0,586.32
2000,20.9,32.7,9.6,288.5,471.26
2000,24.6,34.2,17.2,402.5,529.2
2001,17.4,31.0,5.8,55.0,578.16
2001,21.1,32.2,7.1,321.5,220.645
2001,24.6,34.0,16.8,234.5,550.49
2002,16.7,29.1,4.0,137.0,523.3
2002,21.2,33.4,10.3,84.0,567.44
2002,25.0,34.7,18.2,262.0,434.93
2003,16.8,28.3,3.2,205.0,526.37
2003,20.3,29.6,9.4,189.5,467.29
2003,21.5,30.7,14.8,637.0,349.96
2004,16.9,32.2,2.7,89.0,498.53
2004,21.5,33.5,7.4,260.5,516.23
2004,25.4,35.7,17.5,260.0,548.15
2005,17.6,30.0,3.0,75.0,679.06
2005,22.7,35.5,12.3,157.0,538.48
2005,24.9,37.0,18.2,478.5,461.21
2006,17.5,30.7,3.7,177.5,514.69
2006,21.8,32.7,11.8,101.5,558.64
2006,23.4,33.9,17.0,659.0,328.75
2007,18.0,31.2,5.1,63.5,681.88
2007,22.1,32.2,11.5,109.0,535.77
2007,24.0,35.2,16.8,210.0,490.53
2008,17.0,32.0,2.2,73.8,527.26
2008,20.0,32.5,8.9,209.8,441.36
2008,26.4,35.5,19.0,86.1,505.815
2009,17.5,31.5,3.8,134.3,631.51
2009,21.6,34.4,6.9,121.8,553.045
2009,22.9,33.2,15.4,433.7,402.915
2010,16.7,30.8,-0.1,117.5,578.095
2010,22.2,33.4,6.1,18.3,561.065
2010,24.6,33.8,17.6,292.4,477.17
2011,16.7,27.6,4.8,111.9,545.815
2011,22.1,32.8,11.9,189.9,523.435
2011,24.7,33.3,16.0,365.1,505.825
2012,17.7,29.9,5.8,44.0,592.025
2012,21.0,29.6,14.0,87.3,490.83
2012,25.1,34.7,16.7,261.0,515.465
2013,17.6,33.1,3.3,99.5,629.295
2013,22.3,32.4,11.5,36.0,520.945
2013,25.8,33.7,18.3,285.0,538.55
2014,17.6,34.6,1.6,26.1,728.325
2014,20.9,30.5,12.8,64.3,497.01
2014,23.9,34.1,14.5,170.9,502.295
2015,18.0,32.5,1.9,53.0,692.82
2015,20.6,30.4,9.6,115.1,499.44
2015,23.7,34.3,12.4,248.6,496.22
2016,17.9,31.5,3.8,61.2,587.56
2016,21.5,31.4,9.8,46.1,443.02
2016,24.9,35.2,17.4,285.3,467.82
2017,17.8,33.6,6.0,25.5,619.57
2017,21.6,35.3,8.9,56.3,591.02
2017,25.7,35.5,16.9,147.4,473.54
2018,17.7,30.3,4.4,89.5,555.12
2018,21.7,34.0,11.8,129.6,558.28
2018,26.3,37.1,15.5,95.0,616.53
2019,17.8,31.4,2.1,69.0,702.41
2019,21.1,32.5,9.2,147.5,586.03
2019,23.7,33.6,14.8,226.7,493.78
2020,17.6,29.6,4.0,75.7,614.27
2020,22.5,33.7,10.0,181.4,632.67
2020,22.1,31.6,15.1,591.6,373.42
2021,16.4,29.8,1.3,102.5,588.66
2021,21.5,32.0,8.9,82.1,591.49
2021,25.1,35.0,17.7,211.3,590.16
2000,18.4,36.2,5.4,44.0,586.32
2000,22.4,34.6,11.8,133.5,471.26
2000,25.9,34.8,18.5,422.5,529.2
2001,17.1,30.8,6.9,69.0,578.16
2001,22.1,32.9,10.8,317.5,220.645
2001,25.4,35.0,17.2,251.0,550.49
2002,17.6,31.0,6.5,110.5,523.3
2002,22.1,34.9,9.8,121.5,567.44
2002,25.1,35.7,19.0,240.5,434.93
2003,17.8,29.3,4.6,259.0,526.37
2003,21.6,31.3,12.8,203.0,467.29
2003,22.5,32.7,16.2,556.5,349.96
2004,18.5,33.7,6.3,97.5,498.53
2004,22.4,34.0,10.0,256.5,516.23
2004,26.5,37.9,20.0,234.0,548.15
2005,18.8,32.0,5.5,46.0,679.06
2005,23.8,36.0,13.6,135.0,538.48
2005,25.9,37.0,19.3,311.0,461.21
2006,18.3,31.7,4.8,172.0,514.69
2006,22.5,33.7,13.6,139.5,558.64
2006,24.1,36.2,18.3,623.5,328.75
2007,19.4,32.5,7.5,59.0,681.88
2007,22.9,33.2,12.5,58.5,535.77
2007,25.1,36.7,18.3,152.0,490.53
2008,18.1,33.2,4.6,90.6,527.26
2008,20.5,34.1,9.6,228.2,441.36
2008,27.2,35.9,19.5,157.3,505.815
2009,19.2,34.0,6.0,118.6,631.51
2009,23.0,34.9,8.5,154.2,553.045
2009,24.2,34.0,17.9,472.1,402.915
2010,18.3,32.7,1.7,114.6,578.095
2010,23.5,35.5,7.7,29.6,561.065
2010,26.0,35.2,19.9,503.0,477.17
2011,18.0,28.6,6.5,127.9,545.815
2011,23.6,34.5,13.8,214.6,523.435
2011,26.1,34.9,17.7,455.3,505.825
2012,19.2,31.9,7.4,60.2,592.025
2012,22.4,31.7,15.3,88.5,490.83
2012,26.8,37.4,19.2,342.4,515.465
2013,18.8,34.5,5.4,126.7,629.295
2013,23.0,32.6,12.5,63.5,520.945
2013,26.7,34.5,19.7,374.5,538.55
2014,18.7,35.2,2.6,48.8,728.325
2014,22.1,32.5,14.7,44.2,497.01
2014,25.0,35.5,16.8,171.0,502.295
2015,19.1,34.3,3.8,76.9,692.82
2015,21.7,33.2,10.7,78.1,499.44
2015,24.6,37.3,14.3,185.1,496.22
2016,18.9,33.7,4.8,98.3,587.56
2016,22.6,33.5,9.8,49.9,443.02
2016,26.2,36.5,19.0,273.5,467.82
2017,19.4,35.9,6.6,28.6,619.57
2017,22.9,36.5,10.6,164.6,591.02
2017,27.1,37.2,17.6,113.6,473.54
2018,18.8,32.2,6.0,88.8,555.12
2018,22.9,36.6,12.3,123.7,558.28
2018,27.6,39.5,17.1,206.9,616.53
2019,19.1,33.3,4.8,65.0,702.41
2019,22.3,35.7,11.0,208.6,586.03
2019,25.0,34.8,17.0,252.4,493.78
2020,18.6,28.8,5.3,84.3,614.27
2020,23.5,35.1,12.2,186.8,632.67
2020,22.7,31.6,16.7,573.2,373.42
2021,17.7,29.9,3.6,117.0,588.66
2021,22.5,32.4,11.7,71.2,591.49
2021,25.9,35.7,18.4,227.1,590.16
2000,17.5,34.5,5.7,48.0,586.32
2000,22.2,35.7,11.5,102.5,471.26
2000,25.8,34.0,17.7,247.5,529.2
2001,18.4,30.7,7.0,45.5,578.16
2001,22.2,33.2,8.8,400.0,220.645
2001,25.7,34.9,16.7,231.5,550.49
2002,17.3,29.8,6.5,108.0,523.3
2002,21.9,33.7,10.1,66.0,567.44
2002,24.9,34.4,19.2,234.0,434.93
2003,17.9,28.8,4.5,223.0,526.37
2003,21.8,31.8,12.0,179.0,467.29
2003,22.7,32.3,15.7,411.5,349.96
2004,18.9,34.2,7.5,126.5,498.53
2004,23.0,34.0,11.8,190.5,516.23
2004,27.3,38.5,20.0,201.0,548.15
2005,18.2,31.3,5.5,64.0,679.06
2005,23.3,35.2,12.6,141.0,538.48
2005,25.3,36.2,17.7,206.5,461.21
2006,17.4,31.2,4.6,192.0,514.69
2006,21.9,33.4,13.8,164.0,558.64
2006,23.3,35.0,16.2,572.5,328.75
2007,17.9,33.0,5.4,65.0,681.88
2007,21.5,32.5,12.1,75.0,535.77
2007,23.6,36.5,17.0,151.0,490.53
2008,17.8,31.9,3.6,180.7,527.26
2008,20.8,32.5,11.0,195.0,441.36
2008,27.2,36.6,19.2,154.6,505.815
2009,19.8,34.3,6.7,125.9,631.51
2009,23.3,35.3,11.4,189.2,553.045
2009,26.0,34.3,18.7,479.7,402.915
2010,18.0,31.5,2.5,123.6,578.095
2010,23.6,35.6,9.4,47.0,561.065
2010,26.0,34.3,19.4,354.2,477.17
2011,17.9,29.6,7.1,142.5,545.815
2011,23.3,34.3,14.9,185.7,523.435
2011,26.4,34.9,18.9,512.5,505.825
2012,19.2,31.6,7.7,46.3,592.025
2012,22.6,31.6,15.3,56.0,490.83
2012,27.0,37.5,20.0,244.2,515.465
2013,19.1,33.8,5.8,134.4,629.295
2013,23.7,33.4,13.7,89.6,520.945
2013,27.5,36.1,21.8,249.1,538.55
2014,19.5,35.8,3.9,57.8,728.325
2014,22.7,33.7,13.6,71.8,497.01
2014,25.8,37.9,18.5,138.3,502.295
2015,19.6,35.5,5.7,72.9,692.82
2015,22.3,33.2,11.6,45.1,499.44
2015,25.0,35.2,16.6,221.0,496.22
2016,19.6,32.9,6.9,109.5,587.56
2016,23.4,32.7,12.8,103.0,443.02
2016,26.9,36.0,20.6,231.4,467.82
2017,19.8,36.6,6.9,37.1,619.57
2017,23.2,36.1,13.1,53.4,591.02
2017,28.2,38.8,17.9,51.7,473.54
2018,19.0,32.6,4.3,93.5,555.12
2018,23.1,35.8,13.7,142.6,558.28
2018,27.8,38.7,17.9,145.9,616.53
2019,19.4,33.5,6.0,48.6,702.41
2019,22.2,34.7,12.0,217.6,586.03
2019,25.4,33.9,16.7,201.4,493.78
2020,18.9,29.1,6.7,50.3,614.27
2020,23.9,35.1,13.6,204.7,632.67
2020,23.1,31.8,17.2,403.6,373.42
2021,18.2,30.6,5.2,107.9,588.66
2021,23.2,33.3,13.1,68.9,591.49
2021,26.7,35.9,19.1,308.2,590.16
2000,17.7,36.4,5.6,35.0,586.32
2000,21.9,34.9,11.9,146.0,471.26
2000,25.7,35.5,17.8,515.5,529.2
2001,18.1,31.2,7.1,81.5,578.16
2001,21.8,33.2,10.3,382.5,220.645
2001,25.4,35.0,17.7,288.0,550.49
2002,17.0,30.1,5.6,142.5,523.3
2002,21.4,33.2,10.0,110.5,567.44
2002,24.5,34.6,17.8,414.0,434.93
2003,17.5,28.9,4.5,276.0,526.37
2003,21.0,31.6,12.2,204.0,467.29
2003,22.3,31.3,16.1,496.0,349.96
