일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2001,24.1,33.7,15.1,51.5,468.3
2001,19.6,28.6,10.0,368.0,395.825
2001,15.4,24.7,6.4,170.5,302.68
2002,22.2,33.5,14.5,533.5,356.2
2002,18.3,30.5,10.0,84.5,379.405
2002,12.9,25.7,0.6,72.0,369.67
2003,22.2,32.7,15.0,310.0,339.88
2003,19.5,29.3,8.6,245.0,297.615
2003,13.2,22.7,2.9,19.5,394.025
2004,23.8,35.5,16.0,374.0,402.58
2004,20.2,30.3,12.5,196.5,332.02
2004,14.6,26.7,5.0,8.0,350.64
2005,24.9,33.9,16.3,248.5,450.76
2005,20.6,33.0,13.1,289.5,331.86
2005,15.0,25.2,4.3,105.0,313.075
2006,25.7,35.0,17.6,95.0,499.945
2006,19.1,29.0,11.1,70.5,379.84
2006,17.6,28.3,8.8,28.0,363.015
2007,25.8,35.7,17.3,190.0,443.22
2007,20.8,32.7,15.1,310.0,290.125
2007,15.3,28.5,5.0,42.5,314.595
2008,23.9,35.7,15.6,124.7,575.12
2008,20.8,32.5,9.1,63.0,446.82
2008,16.7,27.9,3.5,47.6,417.775
2009,23.6,33.1,16.4,87.2,499.185
2009,20.8,30.9,14.7,86.7,459.355
2009,16.4,27.4,5.8,5.9,449.225
2010,27.1,36.2,21.5,163.1,473.33
