일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2008,25.6,35.0,19.9,616.8,416.64
2008,24.7,34.8,16.0,229.8,533.48
2008,20.7,32.3,6.8,94.7,446.1
2009,18.5,31.4,6.3,100.1,610.79
2009,22.3,33.0,9.9,111.8,575.27
2009,23.9,32.1,16.4,778.5,476.62
2009,24.7,34.2,13.7,268.9,505.7
2009,20.1,31.4,12.4,33.5,479.93
2010,17.4,31.4,2.0,100.5,557.47
2010,22.9,32.9,8.1,95.2,587.46
2010,25.7,33.6,19.5,257.3,471.06
2010,26.2,34.2,20.9,525.5,409.6
2010,20.9,33.4,6.2,620.3,404.98
2011,17.4,30.6,6.8,78.6,542.32
2011,22.1,34.4,12.8,407.0,507.9
2011,24.7,35.5,17.8,1058.3,368.29
2011,25.4,34.0,18.2,278.8,407.52
2011,20.3,32.9,8.2,63.9,464.79
2012,18.6,30.2,7.3,33.7,640.74
2012,23.7,33.3,13.8,102.9,627.32
2012,25.4,34.8,17.6,368.5,487.66
2012,26.4,37.0,18.0,461.0,438.77
2012,19.4,29.8,9.2,159.1,411.28
2013,17.9,30.7,5.8,126.1,593.67
2013,23.7,32.3,12.1,87.7,612.9
2013,25.5,32.2,21.1,743.3,336.56
2013,26.4,34.2,19.3,193.4,471.11
2013,20.4,30.3,7.8,205.1,385.56
2014,18.6,34.4,3.8,60.0,630.98
2014,22.8,31.4,15.2,97.0,528.82
2014,25.6,35.0,17.9,158.3,460.52
2014,24.3,34.5,17.0,205.6,386.38
2014,20.4,31.2,10.6,76.6,200.45
2015,18.9,32.2,4.8,34.1,561.92
2015,23.2,33.8,12.2,84.1,519.12
2015,25.4,34.7,14.7,212.6,412.06
2015,25.6,36.1,15.3,80.3,439.44
2015,20.4,29.5,10.5,35.9,420.01
2016,18.9,32.0,7.4,124.4,548.69
2016,23.5,31.8,13.3,37.5,515.24
2016,25.4,34.3,19.0,385.0,392.87
2016,27.0,36.1,13.2,81.5,465.85
2016,21.8,31.5,10.7,42.0,334.72
2017,19.0,31.2,6.6,19.4,581.1
2017,22.8,34.7,11.0,79.8,553.96
2017,26.3,34.7,21.3,567.2,338.13
2017,24.8,36.3,13.8,315.5,369.0
2017,20.0,29.6,7.2,21.5,408.02
2018,17.7,30.1,5.5,207.0,564.21
2018,23.0,34.2,13.4,121.1,610.81
2018,27.2,37.4,16.0,255.0,609.73
2018,27.8,40.1,17.7,263.5,546.86
2018,20.1,30.8,8.7,83.7,459.39
2019,18.8,32.9,4.1,25.5,713.17
2019,22.4,32.6,10.8,61.6,603.82
2019,25.6,36.4,17.4,215.1,436.88
2019,26.3,36.4,17.4,225.6,548.63
2019,21.3,31.1,11.5,224.5,372.93
2020,17.8,28.5,7.4,102.8,559.39
2020,23.5,35.0,12.7,102.1,579.08
2020,23.4,31.9,17.0,183.9,436.97
2020,25.6,34.2,20.4,624.1,357.68
2020,19.9,28.9,10.3,139.4,428.77
2021,16.2,29.7,5.0,148.7,544.33
2021,22.0,31.5,12.5,68.8,575.34
2021,26.3,34.9,19.5,127.3,608.7
2021,24.5,34.2,17.7,190.6,426.72
2021,21.1,29.1,14.7,148.9,428.47
2000,16.8,31.5,5.4,67.0,562.77
2000,22.2,33.0,12.4,146.0,554.2
2000,25.1,33.6,18.0,322.0,542.24
2000,24.6,33.5,17.8,386.0,453.02
2000,18.7,30.8,8.9,211.5,394.07
2001,18.2,30.7,7.0,10.0,613.82
2001,21.8,33.0,11.3,213.0,458.05
2001,24.8,33.7,16.7,318.0,461.5
2001,24.5,34.5,14.1,108.5,584.85
2001,19.6,31.0,5.0,25.0,514.36
2002,16.9,28.3,6.0,93.0,605.37
2002,20.3,32.5,8.8,67.0,598.23
2002,24.3,34.5,14.5,266.5,499.78
2002,23.7,33.4,16.8,582.5,345.64
2002,19.6,31.2,9.0,46.5,419.13
2003,18.6,30.6,4.3,118.5,606.45
2003,21.0,31.1,11.6,188.5,457.77
2003,23.1,32.0,15.8,423.5,450.74
2003,23.3,31.7,15.0,286.0,385.71
2003,19.5,28.5,8.6,297.0,388.23
2004,17.2,28.7,5.0,106.0,544.98
2004,22.3,33.7,9.1,140.0,523.79
2004,24.5,35.9,18.6,299.0,403.57
2004,24.7,34.9,17.1,243.5,524.65
2004,19.8,30.2,10.8,180.5,443.91
2005,17.6,30.8,5.1,60.5,657.43
2005,23.1,33.2,11.0,153.5,517.93
2005,25.5,35.7,19.0,291.5,461.93
2005,24.8,35.2,15.0,306.5,448.51
2005,21.3,32.9,11.5,274.5,385.43
2006,18.4,30.1,6.0,97.0,574.06
2006,21.9,32.9,13.1,190.5,531.84
2006,23.3,32.2,17.7,821.0,332.5
2006,26.6,35.5,19.1,108.5,579.69
2006,19.2,30.2,7.0,11.0,477.59
2007,17.4,29.6,7.0,135.5,563.62
2007,21.9,32.5,11.1,64.0,535.07
2007,23.4,32.0,17.3,274.0,424.9
2007,25.1,34.2,15.8,363.5,425.65
2007,20.1,31.5,11.3,331.0,309.73
2008,16.9,29.9,4.5,86.8,579.54
2008,20.5,30.4,9.7,144.0,523.02
2008,25.0,34.3,19.0,450.4,416.64
2008,23.9,35.0,14.2,184.4,533.48
2008,19.9,31.6,6.1,106.4,446.1
2009,18.0,31.4,5.8,118.9,610.79
2009,21.7,32.9,9.8,105.0,575.27
2009,23.5,31.7,16.4,644.9,476.62
2009,24.4,33.8,13.2,195.7,505.7
2009,19.6,30.8,11.2,45.5,479.93
2010,17.3,31.9,2.0,101.0,557.47
2010,22.7,32.6,8.1,96.5,587.46
2010,25.5,33.2,18.9,185.1,471.06
2010,26.1,34.1,20.8,263.2,409.6
2010,20.5,32.8,5.9,447.3,404.98
2011,17.4,29.9,6.0,94.7,542.32
2011,21.8,32.9,12.0,340.7,507.9
2011,24.5,34.7,17.5,861.0,368.29
2011,25.0,34.5,16.1,288.9,407.52
2011,19.6,32.3,7.7,92.9,464.79
2012,18.5,29.7,6.9,34.7,640.74
2012,23.2,34.0,12.8,84.4,627.32
2012,25.3,34.5,17.0,484.6,487.66
2012,26.1,37.7,18.3,352.1,438.77
2012,19.3,31.1,8.0,213.6,411.28
2013,17.9,31.4,6.3,130.7,593.67
2013,23.3,32.5,11.8,115.1,612.9
2013,25.3,32.0,19.4,528.1,336.56
2013,26.0,34.3,18.1,140.6,471.11
2013,19.9,29.9,7.2,183.3,385.56
2014,17.9,33.2,3.4,60.5,630.98
2014,22.1,30.8,13.9,65.7,528.82
2014,25.0,34.6,16.7,108.1,460.52
2014,23.6,34.7,16.3,176.6,386.38
2014,20.1,32.0,9.1,102.8,200.45
2015,18.3,31.6,5.1,32.1,561.92
2015,22.5,34.3,12.0,100.0,519.12
2015,24.7,34.4,12.9,205.5,412.06
2015,25.1,36.3,15.2,62.0,439.44
2015,20.2,30.4,9.9,16.3,420.01
2016,18.7,32.4,7.1,97.9,548.69
2016,23.2,32.3,13.0,18.9,515.24
2016,25.5,34.5,19.0,284.0,392.87
2016,26.8,36.3,12.1,59.9,465.85
2016,21.5,31.8,9.5,41.1,334.72
2017,18.5,30.8,5.7,23.2,581.1
2017,22.2,34.7,10.5,47.2,553.96
2017,25.5,34.7,20.0,454.9,338.13
2017,24.2,37.1,12.5,303.8,369.0
2017,19.6,30.0,5.7,27.9,408.02
2018,17.2,29.9,5.5,189.2,564.21
2018,22.4,33.7,12.0,104.7,610.81
2018,26.8,37.5,14.3,228.6,609.73
2018,27.1,39.4,16.4,327.3,546.86
2018,19.6,30.9,7.1,96.0,459.39
2019,18.8,33.7,3.8,18.0,713.17
2019,21.9,32.8,10.8,78.5,603.82
2019,25.1,36.0,15.6,259.9,436.88
2019,25.9,37.3,15.8,94.5,548.63
2019,20.8,31.3,10.3,241.1,372.93
2020,17.8,29.4,7.1,115.3,559.39
2020,23.5,34.7,11.7,98.1,579.08
2020,23.2,32.3,16.6,414.0,436.97
2020,26.1,34.8,20.5,616.7,357.68
2020,19.9,30.0,9.4,191.9,428.77
2021,16.3,29.6,3.9,164.8,544.33
2021,22.3,31.9,12.4,51.7,575.34
2021,26.6,36.0,18.6,134.7,608.7
2021,24.7,35.1,17.5,168.5,426.72
2021,21.0,29.8,13.7,222.1,428.47
