거래년월일,자동차용 경유 가격 (원),전월비(%),평균,거래량
2018-03-29,1354.58,-5.3,8050.0,90710.0
2018-03-30,1354.58,-5.3,7950.0,92460.0
2018-03-31,1354.58,-5.3,7950.0,32010.0
2018-04-01,1349.06,0.4,7950.0,70780.0
2018-04-02,1349.06,0.4,7950.0,70780.0
2018-04-03,1349.06,0.4,7950.0,72990.0
2018-04-04,1349.06,0.4,7650.0,62590.0
2018-04-05,1349.06,0.4,7750.0,80510.0
2018-04-06,1349.06,0.4,7350.0,100300.0
2018-04-07,1349.06,0.4,7450.0,35870.0
2018-04-08,1349.06,0.4,7450.0,78010.0
2018-04-09,1349.06,0.4,7450.0,78010.0
2018-04-10,1349.06,0.4,7750.0,66770.0
2018-04-11,1349.06,0.4,7750.0,155440.0
2018-04-12,1349.06,0.4,7850.0,96010.0
2018-04-13,1349.06,0.4,7650.0,65430.0
2018-04-14,1349.06,0.4,7750.0,52140.0
2018-04-15,1349.06,0.4,7750.0,100470.0
2018-04-16,1349.06,0.4,7750.0,100470.0
2018-04-17,1349.06,0.4,7850.0,121700.0
2018-04-18,1349.06,0.4,7550.0,121700.0
2018-04-19,1349.06,0.4,7450.0,129100.0
2018-04-20,1349.06,0.4,7450.0,145600.0
2018-04-21,1349.06,0.4,7650.0,87450.0
2018-04-22,1349.06,0.4,7650.0,111100.0
2018-04-23,1349.06,0.4,7650.0,111100.0
2018-04-24,1349.06,0.4,7650.0,105840.0
2018-04-25,1349.06,0.4,7650.0,92740.0
2018-04-26,1349.06,0.4,7350.0,84540.0
2018-04-27,1349.06,0.4,7250.0,129890.0
2018-04-28,1349.06,0.4,7450.0,122880.0
2018-04-29,1349.06,0.4,7450.0,105390.0
2018-04-30,1349.06,0.4,7450.0,105390.0
2018-05-01,1380.24,-3.6,7450.0,81230.0
2018-05-02,1380.24,-3.6,7450.0,239710.0
2018-05-03,1380.24,-3.6,7250.0,174000.0
2018-05-04,1380.24,-3.6,7350.0,244802.0
2018-05-05,1380.24,-3.6,6575.0,163260.0
2018-05-06,1380.24,-3.6,6575.0,298970.0
2018-05-07,1380.24,-3.6,6575.0,298970.0
2018-05-08,1380.24,-3.6,6575.0,125870.0
2018-05-09,1380.24,-3.6,6425.0,46870.0
2018-05-10,1380.24,-3.6,6425.0,121300.0
2018-05-11,1380.24,-3.6,6125.0,265410.0
2018-05-12,1380.24,-3.6,6055.0,209710.0
2018-05-13,1380.24,-3.6,6055.0,118290.0
2018-05-14,1380.24,-3.6,6055.0,118290.0
2018-05-15,1380.24,-3.6,6205.0,118290.0
2018-05-16,1380.24,-3.6,6205.0,128830.0
2018-05-17,1380.24,-3.6,6205.0,278510.0
2018-05-18,1380.24,-3.6,6175.0,389000.0
2018-05-19,1380.24,-3.6,5400.0,193110.0
2018-05-20,1380.24,-3.6,5400.0,228620.0
2018-05-21,1380.24,-3.6,5400.0,228620.0
2018-05-22,1380.24,-3.6,4900.0,146730.0
2018-05-23,1380.24,-3.6,4900.0,244579.0
2018-05-24,1380.24,-3.6,4800.0,391050.0
2018-05-25,1380.24,-3.6,4800.0,509618.0
2018-05-26,1380.24,-3.6,4700.0,417220.0
2018-05-27,1380.24,-3.6,4700.0,227870.0
2018-05-28,1380.24,-3.6,4700.0,227870.0
2018-05-29,1380.24,-3.6,4700.0,657730.0
2018-05-30,1380.24,-3.6,4700.0,657730.0
2018-05-31,1380.24,-3.6,4600.0,244496.0
2018-06-01,1410.01,-5.5,4600.0,680835.0
2018-06-02,1410.01,-5.5,4400.0,432930.0
2018-06-03,1410.01,-5.5,4400.0,331102.0
2018-06-04,1410.01,-5.5,4400.0,331102.0
2018-06-05,1410.01,-5.5,4400.0,653350.0
2018-06-06,1410.01,-5.5,4400.0,137610.0
2018-06-07,1410.01,-5.5,4400.0,766980.0
2018-06-08,1410.01,-5.5,4400.0,763130.0
2018-06-09,1410.01,-5.5,4500.0,136890.0
2018-06-10,1410.01,-5.5,4500.0,8000.0
2018-06-11,1410.01,-5.5,4500.0,706970.0
2018-06-12,1410.01,-5.5,4400.0,296810.0
2018-06-13,1410.01,-5.5,5000.0,358610.0
2018-06-14,1410.01,-5.5,5000.0,358610.0
2018-06-15,1410.01,-5.5,5100.0,705256.0
2018-06-16,1410.01,-5.5,5500.0,462550.0
2018-06-17,1410.01,-5.5,5500.0,304511.0
2018-06-18,1410.01,-5.5,5500.0,304511.0
2018-06-19,1410.01,-5.5,5500.0,247350.0
2018-06-20,1410.01,-5.5,5400.0,288880.0
2018-06-21,1410.01,-5.5,5300.0,276510.0
2018-06-22,1410.01,-5.5,5400.0,770260.0
2018-06-23,1410.01,-5.5,5900.0,404050.0
2018-06-24,1410.01,-5.5,5900.0,297190.0
2018-06-25,1410.01,-5.5,5900.0,297190.0
2018-06-26,1410.01,-5.5,6000.0,706750.0
2018-06-27,1410.01,-5.5,6400.0,799960.0
2018-06-28,1410.01,-5.5,6566.0,227660.0
2018-06-29,1410.01,-5.5,6166.0,1020520.0
2018-06-30,1410.01,-5.5,6366.0,542330.0
2018-07-01,1411.85,-0.9,6366.0,77930.0
2018-07-02,1411.85,-0.9,6366.0,77930.0
2018-07-03,1411.85,-0.9,6432.0,564960.0
2018-07-04,1411.85,-0.9,6300.0,632465.0
2018-07-05,1411.85,-0.9,6200.0,338920.0
2018-07-06,1411.85,-0.9,6100.0,586488.0
2018-07-07,1411.85,-0.9,6700.0,344130.0
2018-07-08,1411.85,-0.9,6700.0,604450.0
2018-07-09,1411.85,-0.9,6700.0,604450.0
2018-07-10,1411.85,-0.9,6800.0,278730.0
2018-07-11,1411.85,-0.9,7900.0,385190.0
2018-07-12,1411.85,-0.9,8100.0,519600.0
2018-07-13,1411.85,-0.9,8450.0,624930.0
2018-07-14,1411.85,-0.9,9271.5,393360.0
2018-07-15,1411.85,-0.9,9271.5,279670.0
2018-07-16,1411.85,-0.9,9271.5,279670.0
2018-07-17,1411.85,-0.9,8571.5,748950.0
2018-07-18,1411.85,-0.9,9000.0,614490.0
2018-07-19,1411.85,-0.9,9500.0,715154.0
2018-07-20,1411.85,-0.9,9633.0,143460.0
2018-07-21,1411.85,-0.9,11200.0,98640.0
2018-07-22,1411.85,-0.9,11200.0,233250.0
2018-07-23,1411.85,-0.9,11200.0,233250.0
2018-07-24,1411.85,-0.9,12000.0,229040.0
2018-07-25,1411.85,-0.9,12200.0,589690.0
2018-07-26,1411.85,-0.9,13560.0,528672.0
2018-07-27,1411.85,-0.9,15100.0,463760.0
2018-07-28,1411.85,-0.9,14700.0,345838.0
2018-07-29,1411.85,-0.9,14700.0,8000.0
2018-07-30,1411.85,-0.9,14700.0,251190.0
2018-07-31,1411.85,-0.9,15800.0,200660.0
2018-08-01,1419.13,18.2,14700.0,677855.0
2018-08-02,1419.13,18.2,14400.0,677855.0
2018-08-03,1419.13,18.2,13700.0,641230.0
2018-08-04,1419.13,18.2,14100.0,22990.0
2018-08-05,1419.13,18.2,14100.0,372220.0
2018-08-06,1419.13,18.2,14100.0,372220.0
2018-08-07,1419.13,18.2,14460.0,195830.0
2018-08-08,1419.13,18.2,14400.0,589620.0
2018-08-09,1419.13,18.2,13800.0,227948.0
2018-08-10,1419.13,18.2,14000.0,633930.0
2018-08-11,1419.13,18.2,13800.0,287070.0
2018-08-12,1419.13,18.2,13800.0,24000.0
2018-08-13,1419.13,18.2,13800.0,253720.0
2018-08-14,1419.13,18.2,14100.0,206180.0
2018-08-15,1419.13,18.2,15700.0,92990.0
2018-08-16,1419.13,18.2,15700.0,241099.0
2018-08-17,1419.13,18.2,17000.0,477220.0
2018-08-18,1419.13,18.2,18400.0,236370.0
2018-08-19,1419.13,18.2,18400.0,236370.0
2018-08-20,1419.13,18.2,18400.0,236370.0
2018-08-21,1419.13,18.2,19000.0,257700.0
2018-08-22,1419.13,18.2,19600.0,222160.0
2018-08-23,1419.13,18.2,21400.0,275271.0
2018-08-24,1419.13,18.2,23700.0,336990.0
2018-08-25,1419.13,18.2,22300.0,282920.0
2018-08-26,1419.13,18.2,22300.0,489430.0
2018-08-27,1419.13,18.2,22300.0,489430.0
2018-08-28,1419.13,18.2,23300.0,524820.0
2018-08-29,1419.13,18.2,21700.0,427320.0
2018-08-30,1419.13,18.2,20500.0,172288.0
2018-08-31,1419.13,18.2,18900.0,649600.0
2018-09-01,1438.93,9.3,18100.0,523450.0
2018-09-02,1438.93,9.3,18100.0,1071930.0
2018-09-03,1438.93,9.3,18100.0,1071930.0
2018-09-04,1438.93,9.3,15700.0,855190.0
2018-09-05,1438.93,9.3,15200.0,248110.0
2018-09-06,1438.93,9.3,15000.0,429624.0
2018-09-07,1438.93,9.3,14200.0,1068310.0
2018-09-08,1438.93,9.3,14100.0,763010.0
2018-09-09,1438.93,9.3,14100.0,1017517.0
2018-09-10,1438.93,9.3,14100.0,1017517.0
2018-09-11,1438.93,9.3,14700.0,1223340.0
2018-09-12,1438.93,9.3,14900.0,1229209.0
2018-09-13,1438.93,9.3,14500.0,1226438.0
2018-09-14,1438.93,9.3,14000.0,1634547.0
2018-09-15,1438.93,9.3,13800.0,1084690.0
2018-09-16,1438.93,9.3,13800.0,1635587.0
2018-09-17,1438.93,9.3,13800.0,1635587.0
2018-09-18,1438.93,9.3,13400.0,685020.0
2018-09-19,1438.93,9.3,13400.0,695506.0
2018-09-20,1438.93,9.3,12800.0,752820.0
2018-09-21,1438.93,9.3,13000.0,1142020.0
2018-09-22,1438.93,9.3,11600.0,419600.0
2018-09-23,1438.93,9.3,11600.0,622610.0
2018-09-24,1438.93,9.3,11600.0,622610.0
2018-09-25,1438.93,9.3,11600.0,622610.0
2018-09-26,1438.93,9.3,11600.0,622610.0
2018-09-27,1438.93,9.3,11600.0,622610.0
2018-09-28,1438.93,9.3,10600.0,1361060.0
2018-09-29,1438.93,9.3,9800.0,663672.0
2018-09-30,1438.93,9.3,9800.0,368680.0
2018-10-01,1485.02,-8.2,9800.0,368680.0
2018-10-02,1485.02,-8.2,9000.0,403660.0
2018-10-03,1485.02,-8.2,7500.0,237530.0
2018-10-04,1485.02,-8.2,7500.0,559750.0
2018-10-05,1485.02,-8.2,7900.0,834690.0
2018-10-06,1485.02,-8.2,9000.0,238430.0
2018-10-07,1485.02,-8.2,9000.0,460170.0
2018-10-08,1485.02,-8.2,9000.0,460170.0
2018-10-09,1485.02,-8.2,8000.0,273200.0
2018-10-10,1485.02,-8.2,8000.0,1063595.0
2018-10-11,1485.02,-8.2,7400.0,878620.0
2018-10-12,1485.02,-8.2,7100.0,793670.0
2018-10-13,1485.02,-8.2,7066.0,541100.0
2018-10-14,1485.02,-8.2,7066.0,398580.0
2018-10-15,1485.02,-8.2,7066.0,398580.0
2018-10-16,1485.02,-8.2,7266.0,888430.0
2018-10-17,1485.02,-8.2,7100.0,800830.0
2018-10-18,1485.02,-8.2,6900.0,748453.0
2018-10-19,1485.02,-8.2,7100.0,748453.0
2018-10-20,1485.02,-8.2,7200.0,550210.0
2018-10-21,1485.02,-8.2,7200.0,357480.0
2018-10-22,1485.02,-8.2,7200.0,357480.0
2018-10-23,1485.02,-8.2,6800.0,920740.0
2018-10-24,1485.02,-8.2,6800.0,352090.0
2018-10-25,1485.02,-8.2,6800.0,343730.0
2018-10-26,1485.02,-8.2,6800.0,927390.0
2018-10-27,1485.02,-8.2,6900.0,357360.0
2018-10-28,1485.02,-8.2,6900.0,808380.0
2018-10-29,1485.02,-8.2,6900.0,808380.0
2018-10-30,1485.02,-8.2,6800.0,933360.0
2018-10-31,1485.02,-8.2,6800.0,281960.0
2018-11-01,1424.66,-8.6,6800.0,251400.0
2018-11-02,1424.66,-8.6,6900.0,1103070.0
2018-11-03,1424.66,-8.6,7100.0,728860.0
2018-11-04,1424.66,-8.6,7100.0,436670.0
2018-11-05,1424.66,-8.6,7100.0,436670.0
2018-11-06,1424.66,-8.6,7200.0,358140.0
2018-11-07,1424.66,-8.6,7000.0,358800.0
2018-11-08,1424.66,-8.6,7166.0,570838.0
2018-11-09,1424.66,-8.6,7166.0,826765.0
2018-11-10,1424.66,-8.6,6566.0,1212090.0
2018-11-11,1424.66,-8.6,6566.0,735955.0
2018-11-12,1424.66,-8.6,6566.0,735955.0
2018-11-13,1424.66,-8.6,6566.0,1372820.0
2018-11-14,1424.66,-8.6,6766.0,1794700.0
2018-11-15,1424.66,-8.6,6766.0,1535944.0
2018-11-16,1424.66,-8.6,6200.0,2315245.0
2018-11-17,1424.66,-8.6,6400.0,600010.0
2018-11-18,1424.66,-8.6,6400.0,750325.0
2018-11-19,1424.66,-8.6,6400.0,750325.0
2018-11-20,1424.66,-8.6,6200.0,2020805.0
2018-11-21,1424.66,-8.6,6200.0,2020805.0
2018-11-22,1424.66,-8.6,6000.0,774830.0
2018-11-23,1424.66,-8.6,6500.0,537650.0
2018-11-24,1424.66,-8.6,6000.0,537650.0
2018-11-25,1424.66,-8.6,6000.0,802958.0
2018-11-26,1424.66,-8.6,6000.0,802958.0
2018-11-27,1424.66,-8.6,5400.0,1768038.0
2018-11-28,1424.66,-8.6,5600.0,1935820.0
2018-11-29,1424.66,-8.6,5600.0,883450.0
2018-11-30,1424.66,-8.6,5800.0,1850040.0
2018-12-01,1324.11,0.0,5632.0,1085754.0
2018-12-02,1324.11,0.0,5632.0,1165445.0
2018-12-03,1324.11,0.0,5632.0,1165445.0
2018-12-04,1324.11,0.0,5533.0,1163440.0
2018-12-05,1324.11,0.0,5599.0,1293850.0
2018-12-06,1324.11,0.0,5733.0,837675.0
2018-12-07,1324.11,0.0,5966.0,103370.0
2018-12-08,1324.11,0.0,5966.0,17130.0
2018-12-09,1324.11,0.0,5966.0,1237005.0
2018-12-10,1324.11,0.0,5966.0,1237005.0
2018-12-11,1324.11,0.0,5966.0,670298.0
2018-12-12,1324.11,0.0,5966.0,444858.0
2018-12-13,1324.11,0.0,5966.0,532925.0
2018-12-14,1324.11,0.0,5466.0,1168523.0
2018-12-15,1324.11,0.0,5100.0,378018.0
2018-12-16,1324.11,0.0,5100.0,1089668.0
2018-12-17,1324.11,0.0,5100.0,1089668.0
2018-12-18,1324.11,0.0,4750.0,954178.0
2018-12-19,1324.11,0.0,4650.0,546048.0
2018-12-20,1324.11,0.0,4650.0,364723.0
2018-12-21,1324.11,0.0,4650.0,187610.0
2018-12-22,1324.11,0.0,4650.0,187610.0
2018-12-23,1324.11,0.0,4650.0,327060.0
2018-12-24,1324.11,0.0,4650.0,327060.0
2018-12-25,1324.11,0.0,4850.0,327060.0
2018-12-26,1324.11,0.0,4850.0,63500.0
2018-12-27,1324.11,0.0,4633.0,63500.0
2018-12-28,1324.11,0.0,4633.0,63500.0
2018-12-29,1324.11,0.0,4666.0,63500.0
2018-12-30,1324.11,0.0,4666.0,361998.0
2018-12-31,1324.11,0.0,4666.0,361998.0
2019-01-01,1249.41,-0.2,4833.0,95565.0
2019-01-02,1249.41,-0.2,4833.0,95565.0
2019-01-03,1249.41,-0.2,4850.0,95565.0
2019-01-04,1249.41,-0.2,4750.0,390675.0
2019-01-05,1249.41,-0.2,4900.0,186620.0
2019-01-06,1249.41,-0.2,4900.0,93010.0
2019-01-07,1249.41,-0.2,4900.0,93010.0
2019-01-08,1249.41,-0.2,4500.0,68545.0
2019-01-09,1249.41,-0.2,4300.0,374098.0
2019-01-10,1249.41,-0.2,4300.0,245620.0
2019-01-11,1249.41,-0.2,4250.0,519260.0
2019-01-12,1249.41,-0.2,3850.0,220620.0
2019-01-13,1249.41,-0.2,3850.0,238551.0
2019-01-14,1249.41,-0.2,3850.0,238551.0
2019-01-15,1249.41,-0.2,4050.0,416058.0
2019-01-16,1249.41,-0.2,4060.0,515760.0
2019-01-17,1249.41,-0.2,3880.0,289685.0
2019-01-18,1249.41,-0.2,3780.0,613935.0
2019-01-19,1249.41,-0.2,3800.0,199710.0
2019-01-20,1249.41,-0.2,3800.0,7000.0
2019-01-21,1249.41,-0.2,3800.0,299685.0
2019-01-22,1249.41,-0.2,3750.0,250320.0
2019-01-23,1249.41,-0.2,3950.0,458700.0
2019-01-24,1249.41,-0.2,3650.0,438455.0
2019-01-25,1249.41,-0.2,3650.0,572045.0
2019-01-26,1249.41,-0.2,3750.0,230620.0
2019-01-27,1249.41,-0.2,3750.0,302628.0
2019-01-28,1249.41,-0.2,3750.0,302628.0
2019-01-29,1249.41,-0.2,3750.0,634058.0
2019-01-30,1249.41,-0.2,3750.0,610530.0
2019-01-31,1249.41,-0.2,3850.0,675260.0
2019-02-01,1242.91,2.1,3650.0,428090.0
2019-02-02,1242.91,2.1,3650.0,200910.0
2019-02-03,1242.91,2.1,3650.0,14740.0
2019-02-04,1242.91,2.1,3650.0,36000.0
2019-02-05,1242.91,2.1,3650.0,7000.0
2019-02-06,1242.91,2.1,3650.0,7000.0
2019-02-07,1242.91,2.1,3650.0,544595.0
2019-02-08,1242.91,2.1,3550.0,544595.0
2019-02-09,1242.91,2.1,3460.0,86570.0
2019-02-10,1242.91,2.1,3460.0,266825.0
2019-02-11,1242.91,2.1,3460.0,266825.0
2019-02-12,1242.91,2.1,3460.0,496295.0
2019-02-13,1242.91,2.1,3500.0,546665.0
2019-02-14,1242.91,2.1,3440.0,237815.0
2019-02-15,1242.91,2.1,3540.0,624530.0
2019-02-16,1242.91,2.1,3350.0,310670.0
2019-02-17,1242.91,2.1,3350.0,7000.0
2019-02-18,1242.91,2.1,3350.0,232147.0
2019-02-19,1242.91,2.1,3350.0,223270.0
2019-02-20,1242.91,2.1,3350.0,547040.0
2019-02-21,1242.91,2.1,3350.0,432080.0
2019-02-22,1242.91,2.1,3410.0,506720.0
2019-02-23,1242.91,2.1,3060.0,315636.0
2019-02-24,1242.91,2.1,3060.0,16000.0
2019-02-25,1242.91,2.1,3060.0,271430.0
2019-02-26,1242.91,2.1,3100.0,159580.0
2019-02-27,1242.91,2.1,3100.0,87420.0
2019-02-28,1242.91,2.1,3000.0,64470.0
2019-03-01,1269.16,-3.1,3100.0,64470.0
2019-03-02,1269.16,-3.1,3100.0,58470.0
2019-03-03,1269.16,-3.1,3100.0,189580.0
2019-03-04,1269.16,-3.1,3100.0,189580.0
2019-03-05,1269.16,-3.1,3100.0,283980.0
2019-03-06,1269.16,-3.1,3200.0,284060.0
2019-03-07,1269.16,-3.1,3200.0,241210.0
2019-03-08,1269.16,-3.1,3200.0,468473.0
2019-03-09,1269.16,-3.1,3200.0,329940.0
2019-03-10,1269.16,-3.1,3200.0,10000.0
2019-03-11,1269.16,-3.1,3200.0,223645.0
2019-03-12,1269.16,-3.1,3200.0,263730.0
2019-03-13,1269.16,-3.1,3200.0,558720.0
2019-03-14,1269.16,-3.1,3200.0,188770.0
2019-03-15,1269.16,-3.1,3200.0,319770.0
2019-03-16,1269.16,-3.1,3200.0,222750.0
2019-03-17,1269.16,-3.1,3200.0,210295.0
2019-03-18,1269.16,-3.1,3200.0,210295.0
2019-03-19,1269.16,-3.1,3160.0,271790.0
2019-03-20,1269.16,-3.1,3160.0,184980.0
2019-03-21,1269.16,-3.1,3050.0,327680.0
2019-03-22,1269.16,-3.1,3050.0,351458.0
2019-03-23,1269.16,-3.1,3150.0,58850.0
2019-03-24,1269.16,-3.1,3150.0,9000.0
2019-03-25,1269.16,-3.1,3150.0,205056.0
2019-03-26,1269.16,-3.1,3150.0,207480.0
2019-03-27,1269.16,-3.1,3110.0,301628.0
2019-03-28,1269.16,-3.1,3110.0,247730.0
2019-03-29,1269.16,-3.1,3110.0,264960.0
2019-03-30,1269.16,-3.1,3110.0,90380.0
2019-03-31,1269.16,-3.1,3110.0,227855.0
2019-04-01,1316.42,0.7,3110.0,227855.0
2019-04-02,1316.42,0.7,3070.0,203970.0
2019-04-03,1316.42,0.7,2900.0,269835.0
2019-04-04,1316.42,0.7,2840.0,206855.0
2019-04-05,1316.42,0.7,2840.0,238050.0
2019-04-06,1316.42,0.7,2840.0,75570.0
2019-04-07,1316.42,0.7,2840.0,126238.0
2019-04-08,1316.42,0.7,2840.0,126238.0
2019-04-09,1316.42,0.7,2840.0,71130.0
2019-04-10,1316.42,0.7,2840.0,83865.0
2019-04-11,1316.42,0.7,2770.0,65038.0
2019-04-12,1316.42,0.7,2770.0,103830.0
2019-04-13,1316.42,0.7,2870.0,93628.0
2019-04-14,1316.42,0.7,2870.0,93628.0
2019-04-15,1316.42,0.7,2870.0,93628.0
2019-04-16,1316.42,0.7,2870.0,49258.0
2019-04-17,1316.42,0.7,2870.0,93068.0
2019-04-18,1316.42,0.7,2870.0,57898.0
2019-04-19,1316.42,0.7,2870.0,77840.0
2019-04-20,1316.42,0.7,2870.0,62800.0
2019-04-21,1316.42,0.7,2870.0,57175.0
2019-04-22,1316.42,0.7,2870.0,57175.0
2019-04-23,1316.42,0.7,2870.0,72015.0
2019-04-24,1316.42,0.7,2970.0,82018.0
2019-04-25,1316.42,0.7,3030.0,64185.0
2019-04-26,1316.42,0.7,3170.0,78080.0
2019-04-27,1316.42,0.7,3170.0,62830.0
2019-04-28,1316.42,0.7,3170.0,104740.0
2019-04-29,1316.42,0.7,3170.0,104740.0
2019-04-30,1316.42,0.7,3170.0,91500.0
2019-05-01,1385.31,-3.0,3070.0,107880.0
2019-05-02,1385.31,-3.0,3070.0,99258.0
2019-05-03,1385.31,-3.0,3070.0,89010.0
2019-05-04,1385.31,-3.0,3070.0,111700.0
2019-05-05,1385.31,-3.0,3070.0,107870.0
2019-05-06,1385.31,-3.0,3070.0,107870.0
2019-05-07,1385.31,-3.0,3070.0,88115.0
2019-05-08,1385.31,-3.0,3140.0,101970.0
2019-05-09,1385.31,-3.0,3195.0,72858.0
2019-05-10,1385.31,-3.0,3225.0,105480.0
2019-05-11,1385.31,-3.0,3145.0,117850.0
2019-05-12,1385.31,-3.0,3145.0,153978.0
2019-05-13,1385.31,-3.0,3145.0,153978.0
2019-05-14,1385.31,-3.0,3145.0,153978.0
2019-05-15,1385.31,-3.0,3280.0,72760.0
2019-05-16,1385.31,-3.0,3155.0,132950.0
2019-05-17,1385.31,-3.0,3430.0,217140.0
2019-05-18,1385.31,-3.0,4085.0,63140.0
2019-05-19,1385.31,-3.0,4085.0,78458.0
2019-05-20,1385.31,-3.0,4085.0,78458.0
2019-05-21,1385.31,-3.0,3782.5,245540.0
2019-05-22,1385.31,-3.0,3505.0,106760.0
2019-05-23,1385.31,-3.0,3555.0,121080.0
2019-05-24,1385.31,-3.0,3505.0,289168.0
2019-05-25,1385.31,-3.0,3540.0,220100.0
2019-05-26,1385.31,-3.0,3540.0,153030.0
2019-05-27,1385.31,-3.0,3540.0,153030.0
2019-05-28,1385.31,-3.0,3640.0,372644.0
2019-05-29,1385.31,-3.0,3740.0,162900.0
2019-05-30,1385.31,-3.0,3600.0,135598.0
2019-05-31,1385.31,-3.0,3600.0,362942.0
2019-06-01,1379.77,-3.5,3760.0,248190.0
2019-06-02,1379.77,-3.5,3760.0,142028.0
2019-06-03,1379.77,-3.5,3760.0,142028.0
2019-06-04,1379.77,-3.5,4070.0,178580.0
2019-06-05,1379.77,-3.5,4070.0,534728.0
2019-06-06,1379.77,-3.5,4510.0,124500.0
2019-06-07,1379.77,-3.5,4510.0,512398.0
2019-06-08,1379.77,-3.5,4510.0,181310.0
2019-06-09,1379.77,-3.5,4510.0,212938.0
2019-06-10,1379.77,-3.5,4510.0,212938.0
2019-06-11,1379.77,-3.5,4510.0,223150.0
2019-06-12,1379.77,-3.5,4950.0,147601.0
2019-06-13,1379.77,-3.5,5450.0,325020.0
2019-06-14,1379.77,-3.5,5600.0,555590.0
2019-06-15,1379.77,-3.5,5500.0,369830.0
2019-06-16,1379.77,-3.5,5500.0,335988.0
2019-06-17,1379.77,-3.5,5500.0,335988.0
2019-06-18,1379.77,-3.5,5700.0,298458.0
2019-06-19,1379.77,-3.5,5620.0,239200.0
2019-06-20,1379.77,-3.5,5420.0,144390.0
2019-06-21,1379.77,-3.5,5420.0,412650.0
2019-06-22,1379.77,-3.5,5420.0,64950.0
2019-06-23,1379.77,-3.5,5420.0,64950.0
2019-06-24,1379.77,-3.5,5420.0,64950.0
2019-06-25,1379.77,-3.5,5320.0,64290.0
2019-06-26,1379.77,-3.5,5320.0,67590.0
2019-06-27,1379.77,-3.5,6100.0,395870.0
2019-06-28,1379.77,-3.5,6950.0,414380.0
2019-06-29,1379.77,-3.5,7000.0,102190.0
2019-06-30,1379.77,-3.5,7000.0,726670.0
2019-07-01,1352.84,-2.5,7000.0,726670.0
2019-07-02,1352.84,-2.5,6800.0,246920.0
2019-07-03,1352.84,-2.5,6500.0,406620.0
2019-07-04,1352.84,-2.5,6050.0,300510.0
2019-07-05,1352.84,-2.5,6250.0,574980.0
2019-07-06,1352.84,-2.5,6200.0,318750.0
2019-07-07,1352.84,-2.5,6200.0,186550.0
2019-07-08,1352.84,-2.5,6200.0,186550.0
2019-07-09,1352.84,-2.5,6750.0,670240.0
2019-07-10,1352.84,-2.5,6850.0,564210.0
2019-07-11,1352.84,-2.5,7550.0,500662.0
2019-07-12,1352.84,-2.5,8050.0,472570.0
2019-07-13,1352.84,-2.5,6950.0,364580.0
2019-07-14,1352.84,-2.5,6950.0,279710.0
2019-07-15,1352.84,-2.5,6950.0,279710.0
2019-07-16,1352.84,-2.5,6950.0,279710.0
2019-07-17,1352.84,-2.5,6550.0,437320.0
2019-07-18,1352.84,-2.5,6050.0,319120.0
2019-07-19,1352.84,-2.5,6250.0,689780.0
2019-07-20,1352.84,-2.5,8000.0,109770.0
2019-07-21,1352.84,-2.5,8000.0,478250.0
2019-07-22,1352.84,-2.5,8000.0,478250.0
2019-07-23,1352.84,-2.5,6900.0,245830.0
2019-07-24,1352.84,-2.5,6300.0,460610.0
2019-07-25,1352.84,-2.5,6500.0,460610.0
2019-07-26,1352.84,-2.5,6400.0,539160.0
2019-07-27,1352.84,-2.5,6800.0,188090.0
2019-07-28,1352.84,-2.5,6800.0,265030.0
2019-07-29,1352.84,-2.5,6800.0,265030.0
2019-07-30,1352.84,-2.5,6800.0,344000.0
2019-07-31,1352.84,-2.5,6600.0,264520.0
2019-08-01,1351.92,3.4,7150.0,608160.0
2019-08-02,1351.92,3.4,7800.0,541330.0
2019-08-03,1351.92,3.4,7600.0,16810.0
2019-08-04,1351.92,3.4,7600.0,9000.0
2019-08-05,1351.92,3.4,7600.0,311680.0
2019-08-06,1351.92,3.4,7250.0,481840.0
2019-08-07,1351.92,3.4,7450.0,871140.0
2019-08-08,1351.92,3.4,8550.0,871140.0
2019-08-09,1351.92,3.4,8150.0,609960.0
2019-08-10,1351.92,3.4,7550.0,454760.0
2019-08-11,1351.92,3.4,7550.0,520440.0
2019-08-12,1351.92,3.4,7550.0,520440.0
2019-08-13,1351.92,3.4,7350.0,296560.0
2019-08-14,1351.92,3.4,7350.0,608040.0
2019-08-15,1351.92,3.4,7950.0,172390.0
2019-08-16,1351.92,3.4,7950.0,1062750.0
2019-08-17,1351.92,3.4,7450.0,549740.0
2019-08-18,1351.92,3.4,7450.0,354140.0
2019-08-19,1351.92,3.4,7450.0,354140.0
2019-08-20,1351.92,3.4,7450.0,441620.0
2019-08-21,1351.92,3.4,7650.0,341210.0
2019-08-22,1351.92,3.4,8100.0,740290.0
2019-08-23,1351.92,3.4,8100.0,882030.0
2019-08-24,1351.92,3.4,8700.0,607970.0
2019-08-25,1351.92,3.4,8700.0,9000.0
2019-08-26,1351.92,3.4,8700.0,323660.0
2019-08-27,1351.92,3.4,8900.0,715680.0
2019-08-28,1351.92,3.4,8900.0,715680.0
2019-08-29,1351.92,3.4,9300.0,820000.0
2019-08-30,1351.92,3.4,9600.0,1041640.0
2019-08-31,1351.92,3.4,9400.0,773180.0
2019-09-01,1379.84,7.6,9400.0,384970.0
2019-09-02,1379.84,7.6,9400.0,384970.0
